xinxi,leixing
东丽区雪莲南路地道整条路长年路灯不亮，给居住在周围的老年人出行带来诸多安全隐患，目前正是严冬这里晚上六点以后就黑了老年人不能出行，影响附近居民出行。,0
何时能修通登州路让老百姓能顺利到达登州路地铁站？现在人们只能从一堆土道里翻越草丛、积水、结冰的泥地到地铁站这何时能改变？下雪滑雪，下雨游泳，修个地铁站这么漂亮，可要坐地铁还要过草地爬大山长征是不是有点问题啊？该路段还经常有汽车硬要开进去导致周边泥泞混乱不堪。,0
 北辰绿道公园（沿外环线至北辰郊野公园）是民心工程，本应成为百姓锻炼休闲的好去处，但之前设置的拦阻机动车的石柱被人都拔了，机动车畅行无阻，一是为锻炼的百姓带来重大安全隐患，二是容易把绿道破坏。请有关部门关注。,0
武清区泉兴路杨村二小北边路口没有红绿灯，隔三差五就有交通事故。这个附近都是学校，每天有很多学生走路上学，但是有很多汽车到路口不减速，没有红绿灯，大家无法按信号灯行驶，十分危险，建议安装红绿灯。,0
据群众反映，在829公交车快到世通大厦站，发现车上有两名戴口罩的男子，一个戴的是深蓝色的棉布口罩，一个戴的是一次性口罩，戴一次性口罩的男子面对着我站着，由戴棉布口罩的男子实施摸包。好在我有所察觉，伸手摸包，正好摸到戴深蓝色口罩的手指，他慌张的看着我。我下车后两名男子也尾随我下车。提醒广大市民，临近年根，出门注意财产安全。希望有关部门加强管理。,0
天津市河东区靖江路与卫国道交口，此路段靖江路是单行路，经常有机动车逆行驶入靖江路，存在安全隐患，希望部门加强治理,0
天津市河西区858通达尚城附近，超杰名人会馆门口的指示牌被大风连根拔起，左侧倾倒，把旁边的驴肉火烧平房压坏了，还夹着两辆汽车！对过往的行人和车辆造成不便与安全问题！希望尽快处理下安全隐患！ ​​​,0
天津市红桥区佳园里小区乱摆乱放，周围的佳园里菜市场也是垃圾杂物往小区里堆放，造成环境差，小区道路被占的情况，望相关部门予以处理,0
南开区简阳路辅路和天拖北道交口，便道堆积石墩，而且有的石墩积压在盲道上，万一盲人走到这里有安全隐患，十分危险，希望相关部门了解情况，消除隐患,0
天津市河北区王串场五号路与富强道交口，交通信号灯，安装很久了，但是一直未启用，此路口紧邻菜市场很乱，存在安全隐患，希望有关部门加强治理,0
河西区郁江道附近护城河冰面上惊现多个共享单车。大部分都被冻上了，天气升温后，单车相继沉入水底！希望有关部门进行处理。,0
津南区祺林园一处下水道堵塞，臭水外溢。影响居民出行。希望有关部门能及时解决这些问题，还居民一个干净、整洁的居住环境！,0
 天津市南开区 密云路一支路 泾水道附近，下大雨积水问题困扰多年，最深时已过腰部，昔阳里附近变电室都被淹，小区内车辆已经淹没到方向盘，昔阳里一楼住户室内已经淹没到小腿。每年都这样，即使雨不太大，雨停后，也从排污井往道路上反水，多年老百姓深受其扰。请领导能及时解决此问题。,0
西青区程华欣苑小区15号楼2门302用户私改房屋结构进行群租，相对其他用户存在超负荷用电，和人员混杂存在火灾和安全事故隐患，而且私改成四个单间，四个独立厕所每当用水噪音极大，尤其夜里四个厕所彼间交替用水对整栋楼完成了极大的噪音污染，希望领导予以帮助，解决这个安全隐患和生活噪音污染问题,0
据群众反应，南程林与北程林交界处，有一处废品收购站，那是一片数百家废品收购点和各类食品加工小作坊集聚区，容易引起火灾，火势一旦蔓延，后果难料。希望有关部门进行处理。,0
据群众反应，程林东里小区，各式违建随处可见，侵占了绿地公园、人行道，甚至连道路也给占了，消防通道都堵住了。希望有关部门进行处理。,0
 武清区泉兴路杨村二小北边路口没有红绿灯，隔三差五就有交通事故。这个附近都是学校，每天有很多学生走路上学，但是有很多汽车到路口不减速，没有红绿灯，大家无法按信号灯行驶，十分危险，建议安装红绿灯，谢谢！,0
去年夏天街办事处和综合执法在红桥区五中后大道老五浴池拆违后堆放在马路两侧的垃圾和堆物至今也没清理，严重影响周围居民生活，交通隐患和消防隐患问题严重。请领导受累督促并解决。,0
天津市河西区858通达尚城附近，超杰名人会馆门口的指示牌被大风连根拔起，左侧倾倒，把旁边的驴肉火烧平房压坏了，还夹着两辆汽车！对过往的行人和车辆造成不便与安全问题！希望尽快处理下安全隐患！ ​​​,0
近日，春节期间在河东区瑞金路瑞金里小区垃圾箱旁堆有大量的装修及生活垃圾，严重影响市容环境卫生，如遇明火还易引发火灾，望有关部门尽快治理此事,0
天津市河东区真理道与凤溪路交口出有一辆报废中巴车长年堵住半个路口 影响车辆通行 望相关部门治理,0
天津市河东区九经路与九纬路交口，私家车随意乱停，希望有关部门予以关注,0
天津市河东区七经路与八纬路交口，生活垃圾堆放，希望有关部门予以关注,0
天津河东区中山门丰乐里小区内私搭乱盖严重，处处存在安全隐患， ​给小区居民带来不便，十分危险，望相关部门抓紧整改，消除隐患。,0
据群众反映，河东区东风立交桥到晚上21点以后经常有飙车的经过，对过往车辆造成极大的安全隐患，望相关部门及时治理,0
天津市津南区双港花园16-2-102无照经营黑网吧 全是未成年外地人口上网 无人治理 希望有关部门关注,0
天津市河西区858通达尚城附近，超杰名人会馆门口的指示牌被大风连根拔起，左侧倾倒，把旁边的驴肉火烧平房压坏了，还夹着两辆汽车！对过往的行人和车辆造成不便与安全问题！希望尽快处理下安全隐患！ ​​​,0
天津市河东区万东路阳明里4号楼3门楼道杂物堆积严重，平时堆积还没这么厉害，过年扔废品的人多，废品收购站不开门，所以堆积厉害了，都是纸夹子，火灾隐患非常大，已经严重影响安全通道通行，人正着通行只有一个人的量了，这个楼门有两个出口都被严重拥堵，侧门拥堵更厉害，人都得侧着身走，而且堆积高度差不多一人高了，里面还有玻璃瓶子，倒塌后果不堪设想，这个废品堆积问题已经存在很久了，夏天的时候蚊虫特别的多还有味。希望有关部门予以关注,0
南开区鼓楼天街的某古玩店里钢筋混凝土房梁掉落。商场物业及所找各单位均推说不承担责任。春节前很多部门都进行安全大检查，商场就把店铺用布遮挡起来，对外谎称“这家在装修”。,0
领导您好！我父亲住在小白楼开封道44-52号院内，年前政府给改造重新粉刷墙壁改造电源，我们非常感谢，先不说活儿做的怎么样，我想反应一下这片小区的居民长期受到楼下商户的噪音影响（比如夏天商户搞什么啤酒节或者其他活动，平时餐馆里晚上有人吃饭就会有噪音，还有喝多的，夏天根本无法开窗）。另外商户半夜进货小拉车的噪音吵得人无法入睡。这片商户所用的下水管道和居民共用一个，餐饮商户的油比较大也经常有跑冒现象。这片居民大多是老人，买菜也是很不方便，请问领导这片小区什么时候能够拆迁或腾迁呢？,0
天津市河东区津塘路38号楼，长城公寓后门，一层居民在胡同的最后，建了一个小院，里面自己盖了一间房子，存在严重安全隐患，容易引起火灾。,0
天津市河北区华龙道上，道路指示牌与路面上路标不符，指示牌上分明是左转加直行，而路面上只有左转指示、希望有关部门注意,0
天津市华北集团地铁站附近黑出租车横行，宰客欺客行为频繁，存在严重安全隐患，请有关部门注意治理,0
